"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Uzbekistan","UZB","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4736712591622","21.3155162082005","24.6852294920837","26.6362015405898","36.1872307645486","39.5858406485828","44.3498722814569","46.6900640653033","49.1698693654605","57.9860313050105","68.3166377592802","88.2568067590438","113.575168449514","152.918934185665","177.163576852678","210.665242794966",
"St. Vincent and the Grenadines","VCT","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vanuatu","VUT","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7536742656106","87.4916007336873","87.6056188958599","94.1293748961598","97.3873591989988","100.611547585366","73.2186939996723","84.9045447300361",
"World","WLD","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100.076707920172","108.006425337555","131.317182638372","154.131655961711","148.098605496066","150.847042201573","156.009866447687","172.750871550316","155.790736055188","","",
"Samoa","WSM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","178.33618636499","200.62095206508","185.409891321181","171.164843081634","156.716683576298","150.638148050348","150.473799374079","182.959749545059","130.823316332197","119.44541080838","109.34963474026","111.724953539449","127.975666775596","131.895223420647","148.3094982227","147.420508549312","119.209656190812","113.405828759343",
"Kosovo","XKX","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9142496107641","36.3393872597873","38.5167859236445","51.974611804288","59.9651020983951","55.2622406007696","55.6491034420616","67.1959798994975","62.8679225236372","52.9256367989519","57.7248863756095","56.4255819831831","57.2752378686028","111.768952927494","172.750871550316","151.706265044346","151.822797523983","130.325381627091",
"Yemen, Rep.","YEM","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.82293377028843","7.39666400908184","6.10433102358777","9.16251374938512","10.7216469370767","12.3964598778556","13.24375836878","","","","","","",
"South Africa","ZAF","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Zambia","ZMB","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.49855430130436","2.81740003594378","4.44027783563775","13.3538916185072","12.1745355780089","17.7305101989984","18.9036670665643","23.4836301487737","38.7729303975786","38.5489303247558","38.39207641268","33.9489746722275","25.1168998043264","24.4760033364659","22.440890037106","23.0275102650619","21.5875347205387","33.6063387255036",
"Zimbabwe","ZWE","Borrowers from commercial banks (per 1,000 adults)","FB.CBK.BRWR.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.59207993552159","3.55354357654399","2.98618960778587","3.69087963814089","1.54969290829828","7.37317821475025","12.4714265598522","16.5053458340327","57.3312320737607","59.0275877860972","43.0443523256446","39.9089638386797","40.6714980901962","40.9568592497092","142.529965964465","90.2394650307583","57.728362693632","65.6043532904313",
